# x_m, y_m, w_tr_right_m, w_tr_left_m
0.4375, -0.8750, 1.4101, 1.4101
0.4375, -0.9375, 1.3975, 1.3975
0.5000, -1.0000, 1.3877, 1.3877
0.5000, -1.0625, 1.3975, 1.3975
0.5000, -1.1250, 1.4101, 1.4101
0.5000, -1.1875, 1.4101, 1.4101
0.5000, -1.2500, 1.3975, 1.3975
0.5000, -1.3125, 1.3835, 1.3835
0.5625, -1.3750, 1.4101, 1.4101
0.5625, -1.4375, 1.4101, 1.4101
0.5625, -1.5000, 1.3975, 1.3975
0.5625, -1.5625, 1.3877, 1.3877
0.5625, -1.6250, 1.3807, 1.3807
0.6250, -1.6875, 1.4101, 1.4101
0.6250, -1.7500, 1.4101, 1.4101
0.6250, -1.8125, 1.3975, 1.3975
0.6250, -1.8750, 1.3877, 1.3877
0.6875, -1.9375, 1.4101, 1.4101
0.6875, -2.0000, 1.4252, 1.4252
0.6875, -2.0625, 1.4045, 1.4045
0.6875, -2.1250, 1.3835, 1.3835
0.7500, -2.1875, 1.4101, 1.4101
0.7500, -2.2500, 1.4101, 1.4101
0.7500, -2.3125, 1.3975, 1.3975
0.8125, -2.3750, 1.3975, 1.3975
0.8125, -2.4375, 1.4101, 1.4101
0.8125, -2.5000, 1.4101, 1.4101
0.8125, -2.5625, 1.3975, 1.3975
0.8750, -2.6250, 1.3975, 1.3975
0.8750, -2.6875, 1.4101, 1.4101
0.8750, -2.7500, 1.4101, 1.4101
0.9375, -2.8125, 1.3835, 1.3835
0.9375, -2.8750, 1.4045, 1.4045
0.9375, -2.9375, 1.4252, 1.4252
0.9375, -3.0000, 1.4045, 1.4045
1.0000, -3.0625, 1.3975, 1.3975
1.0000, -3.1250, 1.4101, 1.4101
1.0000, -3.1875, 1.4101, 1.4101
1.0625, -3.2500, 1.3835, 1.3835
1.0625, -3.3125, 1.3975, 1.3975
1.0625, -3.3750, 1.4101, 1.4101
1.0625, -3.4375, 1.4045, 1.4045
1.1250, -3.5000, 1.3835, 1.3835
1.1250, -3.5625, 1.4045, 1.4045
1.1250, -3.6250, 1.4045, 1.4045
1.1875, -3.6875, 1.3835, 1.3835
1.1875, -3.7500, 1.4045, 1.4045
1.1875, -3.8125, 1.4045, 1.4045
1.1875, -3.8750, 1.3835, 1.3835
1.2500, -3.9375, 1.4045, 1.4045
1.2500, -4.0000, 1.4101, 1.4101
1.2500, -4.0625, 1.3975, 1.3975
1.2500, -4.1250, 1.3835, 1.3835
1.3125, -4.1875, 1.4252, 1.4252
1.3125, -4.2500, 1.4045, 1.4045
1.3125, -4.3125, 1.3835, 1.3835
1.3750, -4.3750, 1.4252, 1.4252
1.3750, -4.4375, 1.4045, 1.4045
1.3750, -4.5000, 1.3835, 1.3835
1.4375, -4.5625, 1.4252, 1.4252
1.4375, -4.6250, 1.4045, 1.4045
1.4375, -4.6875, 1.3835, 1.3835
1.5000, -4.7500, 1.4252, 1.4252
1.5000, -4.8125, 1.3975, 1.3975
1.5000, -4.8750, 1.3707, 1.3707
1.5625, -4.9375, 1.4045, 1.4045
1.5625, -5.0000, 1.3835, 1.3835
1.6250, -5.0625, 1.4045, 1.4045
1.6250, -5.1250, 1.4045, 1.4045
1.6250, -5.1875, 1.3835, 1.3835
1.6875, -5.2500, 1.4045, 1.4045
1.6875, -5.3125, 1.4045, 1.4045
1.6875, -5.3750, 1.3835, 1.3835
1.7500, -5.4375, 1.4252, 1.4252
1.7500, -5.5000, 1.3975, 1.3975
1.8125, -5.5625, 1.4045, 1.4045
1.8125, -5.6250, 1.4045, 1.4045
1.8750, -5.6875, 1.3975, 1.3975
1.8750, -5.7500, 1.4252, 1.4252
1.8750, -5.8125, 1.4045, 1.4045
1.9375, -5.8750, 1.4045, 1.4045
1.9375, -5.9375, 1.4252, 1.4252
2.0000, -6.0000, 1.3975, 1.3975
2.0000, -6.0625, 1.4252, 1.4252
2.0000, -6.1250, 1.3975, 1.3975
2.0625, -6.1875, 1.4045, 1.4045
2.0625, -6.2500, 1.4045, 1.4045
2.1250, -6.3125, 1.3975, 1.3975
2.1250, -6.3750, 1.4252, 1.4252
2.1250, -6.4375, 1.3975, 1.3975
2.1875, -6.5000, 1.4045, 1.4045
2.1875, -6.5625, 1.3975, 1.3975
2.2500, -6.6250, 1.3975, 1.3975
2.2500, -6.6875, 1.4045, 1.4045
2.2500, -6.7500, 1.3835, 1.3835
2.3125, -6.8125, 1.4252, 1.4252
2.3125, -6.8750, 1.3975, 1.3975
2.3750, -6.9375, 1.4252, 1.4252
2.3750, -7.0000, 1.3975, 1.3975
2.4375, -7.0625, 1.4045, 1.4045
2.4375, -7.1250, 1.4045, 1.4045
2.5000, -7.1875, 1.3975, 1.3975
2.5000, -7.2500, 1.4252, 1.4252
2.5625, -7.3125, 1.3975, 1.3975
2.5625, -7.3750, 1.4266, 1.4266
2.6250, -7.4375, 1.3975, 1.3975
2.6250, -7.5000, 1.4252, 1.4252
2.6250, -7.5625, 1.3975, 1.3975
2.6875, -7.6250, 1.4045, 1.4045
2.6875, -7.6875, 1.3975, 1.3975
2.7500, -7.7500, 1.3975, 1.3975
2.7500, -7.8125, 1.3975, 1.3975
2.8125, -7.8750, 1.3975, 1.3975
2.8125, -7.9375, 1.3975, 1.3975
2.8750, -8.0000, 1.3975, 1.3975
2.8750, -8.0625, 1.4045, 1.4045
2.8750, -8.1250, 1.3835, 1.3835
2.9375, -8.1875, 1.4252, 1.4252
2.9375, -8.2500, 1.3975, 1.3975
3.0000, -8.3125, 1.4266, 1.4266
3.0000, -8.3750, 1.3975, 1.3975
3.0625, -8.4375, 1.4266, 1.4266
3.1250, -8.5000, 1.3975, 1.3975
3.1250, -8.5625, 1.4266, 1.4266
3.1250, -8.6250, 1.3975, 1.3975
3.1875, -8.6875, 1.4252, 1.4252
3.1875, -8.7500, 1.3877, 1.3877
3.2500, -8.8125, 1.4045, 1.4045
3.2500, -8.8750, 1.3722, 1.3722
3.3125, -8.9375, 1.3975, 1.3975
3.3125, -9.0000, 1.3707, 1.3707
3.3750, -9.0625, 1.3975, 1.3975
3.3750, -9.1250, 1.3707, 1.3707
3.4375, -9.1875, 1.3975, 1.3975
3.5000, -9.2500, 1.4266, 1.4266
3.5000, -9.3125, 1.3975, 1.3975
3.5625, -9.3750, 1.4252, 1.4252
3.5625, -9.4375, 1.3877, 1.3877
3.6250, -9.5000, 1.4045, 1.4045
3.6250, -9.5625, 1.3722, 1.3722
3.6875, -9.6250, 1.3975, 1.3975
3.7500, -9.6875, 1.4266, 1.4266
3.8125, -9.7500, 1.3975, 1.3975
3.8125, -9.8125, 1.4266, 1.4266
3.8125, -9.8750, 1.3975, 1.3975
3.8750, -9.9375, 1.4252, 1.4252
3.9375, -10.0000, 1.4252, 1.4252
3.9375, -10.0625, 1.4045, 1.4045
4.0000, -10.1250, 1.4252, 1.4252
4.0000, -10.1875, 1.3877, 1.3877
4.0625, -10.2500, 1.4045, 1.4045
4.1250, -10.3125, 1.4045, 1.4045
4.1250, -10.3750, 1.3975, 1.3975
4.1875, -10.4375, 1.4252, 1.4252
4.1875, -10.5000, 1.3877, 1.3877
4.2500, -10.5625, 1.4045, 1.4045
4.3125, -10.6250, 1.4252, 1.4252
4.3125, -10.6875, 1.3975, 1.3975
4.3750, -10.7500, 1.4252, 1.4252
4.4375, -10.8125, 1.4045, 1.4045
4.4375, -10.8750, 1.4045, 1.4045
4.5000, -10.9375, 1.4252, 1.4252
4.5000, -11.0000, 1.3877, 1.3877
4.5625, -11.0625, 1.4045, 1.4045
4.6250, -11.1250, 1.4252, 1.4252
4.6250, -11.1875, 1.3975, 1.3975
4.6875, -11.2500, 1.4252, 1.4252
4.7500, -11.3125, 1.4045, 1.4045
4.7500, -11.3750, 1.4045, 1.4045
4.8125, -11.4375, 1.4252, 1.4252
4.8750, -11.5000, 1.4045, 1.4045
4.8750, -11.5625, 1.4045, 1.4045
4.9375, -11.6250, 1.4170, 1.4170
5.0000, -11.6875, 1.4170, 1.4170
5.0000, -11.7500, 1.3877, 1.3877
5.0625, -11.8125, 1.4045, 1.4045
5.1250, -11.8750, 1.4252, 1.4252
5.1875, -11.9375, 1.4045, 1.4045
5.1875, -12.0000, 1.4045, 1.4045
5.2500, -12.0625, 1.4252, 1.4252
5.3125, -12.1250, 1.4045, 1.4045
5.3125, -12.1875, 1.4045, 1.4045
5.3750, -12.2500, 1.4170, 1.4170
5.4375, -12.3125, 1.4170, 1.4170
5.4375, -12.3750, 1.3877, 1.3877
5.5000, -12.4375, 1.4045, 1.4045
5.5625, -12.5000, 1.4252, 1.4252
5.6250, -12.5625, 1.4045, 1.4045
5.6250, -12.6250, 1.4045, 1.4045
5.6875, -12.6875, 1.4142, 1.4142
5.7500, -12.7500, 1.4170, 1.4170
5.7500, -12.8125, 1.3764, 1.3764
5.8125, -12.8750, 1.3877, 1.3877
5.8750, -12.9375, 1.4045, 1.4045
5.9375, -13.0000, 1.4170, 1.4170
6.0000, -13.0625, 1.4170, 1.4170
6.0000, -13.1250, 1.3877, 1.3877
6.0625, -13.1875, 1.4045, 1.4045
6.1250, -13.2500, 1.4170, 1.4170
6.1875, -13.3125, 1.4170, 1.4170
6.1875, -13.3750, 1.3877, 1.3877
6.2500, -13.4375, 1.4045, 1.4045
6.3125, -13.5000, 1.4142, 1.4142
6.3750, -13.5625, 1.4170, 1.4170
6.4375, -13.6250, 1.4170, 1.4170
6.4375, -13.6875, 1.3877, 1.3877
6.5000, -13.7500, 1.4045, 1.4045
6.5625, -13.8125, 1.4142, 1.4142
6.6250, -13.8750, 1.4142, 1.4142
6.6875, -13.9375, 1.4142, 1.4142
6.6875, -14.0000, 1.3764, 1.3764
6.7500, -14.0625, 1.3877, 1.3877
6.8125, -14.1250, 1.4045, 1.4045
6.8750, -14.1875, 1.4142, 1.4142
6.9375, -14.2500, 1.4142, 1.4142
7.0000, -14.3125, 1.4142, 1.4142
7.0625, -14.3750, 1.4170, 1.4170
7.0625, -14.4375, 1.3764, 1.3764
7.1250, -14.5000, 1.3877, 1.3877
7.1875, -14.5625, 1.4045, 1.4045
7.2500, -14.6250, 1.4142, 1.4142
7.3125, -14.6875, 1.4142, 1.4142
7.3750, -14.7500, 1.4142, 1.4142
7.4375, -14.8125, 1.4170, 1.4170
7.4375, -14.8750, 1.3764, 1.3764
7.5000, -14.9375, 1.3877, 1.3877
7.5625, -15.0000, 1.4045, 1.4045
7.6250, -15.0625, 1.4142, 1.4142
7.6875, -15.1250, 1.4142, 1.4142
7.7500, -15.1875, 1.4142, 1.4142
7.8125, -15.2500, 1.4142, 1.4142
7.8750, -15.3125, 1.4142, 1.4142
7.9375, -15.3750, 1.4142, 1.4142
8.0000, -15.4375, 1.4142, 1.4142
8.0625, -15.5000, 1.4142, 1.4142
8.1250, -15.5625, 1.4142, 1.4142
8.1875, -15.6250, 1.4142, 1.4142
8.2500, -15.6875, 1.4142, 1.4142
8.3125, -15.7500, 1.4142, 1.4142
8.3750, -15.8125, 1.4142, 1.4142
8.4375, -15.8750, 1.4142, 1.4142
8.5000, -15.9375, 1.4170, 1.4170
8.5625, -16.0000, 1.4170, 1.4170
8.6250, -16.0625, 1.4142, 1.4142
8.6875, -16.1250, 1.4142, 1.4142
8.7500, -16.1875, 1.4142, 1.4142
8.8125, -16.2500, 1.4142, 1.4142
8.8750, -16.3125, 1.4142, 1.4142
8.9375, -16.3750, 1.4142, 1.4142
9.0000, -16.4375, 1.4142, 1.4142
9.0625, -16.5000, 1.4142, 1.4142
9.1250, -16.5625, 1.4142, 1.4142
9.1875, -16.6250, 1.4142, 1.4142
9.2500, -16.6875, 1.4142, 1.4142
9.3125, -16.7500, 1.4142, 1.4142
9.3750, -16.8125, 1.4142, 1.4142
9.4375, -16.8750, 1.4142, 1.4142
9.5000, -16.9375, 1.4142, 1.4142
9.5625, -17.0000, 1.4045, 1.4045
